time_s,x_m,y_m,altitude_m,vx_mps,vy_mps,velocityDown_mps,stageId,windX_mps,windY_mps,theta_deg,horizontalDrift_m
0.0624647771035391,2.38720443397081e-20,0.000389860069961866,15282.739258719,7.64018011619432e-19,0.0124773610179093,276.090662064688,0,3.06161699786838e-16,5,4.99683822694865,0.000389860069961866
0.0782387107155439,3.74430567361465e-20,0.000611491521673283,15278.3804856682,9.5665014420262e-19,0.0156232824822419,276.113556525468,0,3.06161699786838e-16,5,4.99504449615987,0.000611491521673283
0.148997756206518,1.35668165969454e-19,0.00221562929105619,15258.8278091977,1.81926952554572e-18,0.0297109260696613,276.216256982543,0,3.06161699786838e-16,5,4.9821074901484,0.00221562929105619
0.219756801697492,2.9484510099844e-19,0.0048151859165226,15239.2751327271,2.67945083385699e-18,0.0437587529028374,276.318957439617,0,3.06161699786838e-16,5,4.96126116377593,0.0048151859165226
0.290515847188465,5.14801590368391e-19,0.00840734799171183,15219.7224562566,3.53720095999462e-18,0.0577668755180245,276.421657896692,0,3.06161699786838e-16,5,4.9326344523041,0.00840734799171183
0.361274892679439,7.9536584840319e-19,0.0129893100436298,15200.169779786,4.39252677538566e-18,0.0717354061341426,276.524358353766,0,3.06161699786838e-16,5,4.89636713755291,0.0129893100436298
0.43181163775734,1.13520081002154e-18,0.0185392361424031,15180.6785310528,5.24275936774017e-18,0.0856207581057719,276.626736161576,0,3.06161699786838e-16,5,4.85275873249881,0.0185392361424031
0.502348382835242,1.53492388557424e-18,0.0250672093642495,15161.1508868614,6.09059643553731e-18,0.0994669881924783,276.717058643685,0,3.06161699786838e-16,5,4.80186683406189,0.0250672093642495
0.572885127913143,1.99436634105318e-18,0.032570474073696,15141.6175309909,6.9360447281374e-18,0.113274206619681,276.80548923722,0,3.06161699786838e-16,5,4.74386071966804,0.032570474073696
0.643421872991044,2.51335991676466e-18,0.0410462823814108,15122.0841751205,7.77911097592818e-18,0.127042523302952,276.893919830754,0,3.06161699786838e-16,5,4.67891883375215,0.0410462823814108
0.724872027963614,3.1865169144838e-18,0.0520397704334406,15099.5286282063,8.74966141179155e-18,0.142892814775385,276.99603236146,0,3.06161699786838e-16,5,4.59554633131164,0.0520397704334406
0.806322182936183,3.93859676082971e-18,0.0643221664168299,15076.973081292,9.71705493370985e-18,0.158691549930563,277.098144892166,0,3.06161699786838e-16,5,4.50347969923687,0.0643221664168299
0.887772337908753,4.7693427437893e-18,0.0778892779062486,15054.4149784942,1.06813018101636e-17,0.174438896465501,277.199269681756,0,3.06161699786838e-16,5,4.40303667694931,0.0778892779062486
0.969222492881322,5.67849898413581e-18,0.0927369260767988,15031.8179037941,1.16424122763219e-17,0.190135021533193,277.285333476503,0,3.06161699786838e-16,5,4.29454797216952,0.0927369260767988
1.06094200743258,6.79582753027597e-18,0.110984285999971,15006.371755503,1.27209592336217e-17,0.207749030046517,277.382248325558,0,3.06161699786838e-16,5,4.16317824125383,0.110984285999971
1.15266152198383,8.01189863766919e-18,0.130844234325315,14980.9256072119,1.37955564884714e-17,0.225298535023754,277.479163174613,0,3.06161699786838e-16,5,4.02255149710005,0.130844234325315
1.24438103653509,9.32635070651006e-18,0.152310865679859,14955.4794589208,1.48662185048633e-17,0.242783772679824,277.576078023668,0,3.06161699786838e-16,5,3.87319398440198,0.152310865679859
1.33610055108635,1.07388234572144e-17,0.175378296251477,14930.0282499918,1.59329596939805e-17,0.26020497836721,277.670646913672,0,3.06161699786838e-16,5,3.71564626079194,0.175378296251477
